chr	start	end	gene	score	strand	line1_count
chr20	36949893	36953893	SAMHD1	0	-	0
chr20	38031461	38035461	TTI1	0	-	0
chr20	38722485	38726485	SLC32A1	0	+	0
chr20	40687236	40691236	MAFB	0	-	0
chr20	44309202	44313202	FITM2	0	-	0
chr20	44353698	44357698	HNF4A	0	+	1
chr20	45414083	45418083	PIGT	0	+	2
chr20	45888143	45892143	CTSA	0	+	0
chr20	46019689	46023689	SLC12A5	0	+	2
chr20	46430985	46434985	ELMO2	0	-	4
chr20	46682467	46686467	SLC13A3	0	-	2
chr20	46687444	46691444	TP53RK	0	-	2
chr20	48919710	48923710	ARFGEF2	0	+	0
chr20	49276426	49280426	ZNFX1	0	-	0
chr20	49482297	49486297	KCNB1	0	-	0
chr20	50929437	50933437	ADNP	0	-	0
chr20	50956817	50960817	MOCS3	0	+	1
chr20	50957140	50961140	DPM1	0	-	1
chr20	51766390	51770390	ATP9A	0	-	0
chr20	51800521	51804521	SALL4	0	-	0
chr20	57559079	57563079	PCK1	0	+	0
chr20	58649271	58653271	STX16	0	+	0
chr20	58837717	58841717	GNAS	0	+	0
chr20	59030345	59034345	ATP5F1E	0	-	0
chr20	59298442	59302442	EDN3	0	+	0
chr20	62063881	62067881	TAF4	0	-	0
chr20	63376401	63380401	CHRNA4	0	-	0
chr20	63470677	63474677	KCNQ2	0	-	0
chr20	63497239	63501239	EEF1A2	0	-	0
chr20	63893125	63897125	DNAJC5	0	+	1
chr21	25637257	25641257	JAM2	0	+	0
chr21	26169128	26173128	APP	0	-	0
chr21	31557977	31561977	TIAM1	0	-	0
chr21	31730118	31734118	SCAF4	0	-	0
chr21	32289812	32293812	MRAP	0	+	5
chr21	32726040	32730040	SYNJ1	0	-	0
chr21	33541037	33545037	SON	0	+	1
chr21	33913814	33917814	ATP5PO	0	-	0
chr21	34178728	34182728	KCNE2	0	+	2
chr21	34510214	34514214	KCNE1	0	-	1
chr21	36988236	36992236	HLCS	0	-	3
chr21	37071170	37075170	PIGP	0	-	1
chr21	37363572	37367572	DYRK1A	0	+	0
chr21	38119345	38123345	KCNJ6	0	-	2
chr21	42877568	42881568	WDR4	0	-	0
chr21	43074943	43078943	CBS	0	-	3
chr21	43425131	43429131	SIK1	0	-	0
chr21	43774330	43778330	CSTB	0	-	0
chr21	44010308	44014308	TRAPPC10	0	+	0
chr21	44283837	44287837	AIRE	0	+	0
chr21	45071852	45075852	ADARB1	0	+	0
chr21	45403164	45407164	COL18A1	0	+	0
chr21	45571365	45575365	SLC19A1	0	-	1
chr21	46226824	46230824	LSS	0	-	1
chr21	46322123	46326123	PCNT	0	+	0
chr22	17082953	17086953	IL17RA	0	+	0
chr22	17256235	17260235	ADA2	0	-	0
chr22	17626749	17630749	ATP6V1E1	0	-	3
chr22	18075922	18079922	PEX26	0	+	0
chr22	18108099	18112099	TUBA8	0	+	0
chr22	18147842	18151842	USP18	0	+	3
chr22	18934553	18938553	PRODH	0	-	3
chr22	19176739	19180739	SLC25A1	0	-	0
chr22	19289719	19293719	CLTCL1	0	-	0
chr22	19445450	19449450	HIRA	0	-	2
chr22	19477202	19481202	UFD1	0	-	1
chr22	19721538	19725538	GP1BB	0	+	0
chr22	19754702	19758702	TBX1	0	+	0
chr22	19939370	19943370	COMT	0	+	0
chr22	19939820	19943820	TXNRD2	0	-	0
chr22	20014823	20018823	ARVCF	0	-	0
chr22	20015013	20019013	TANGO2	0	+	0
chr22	20857006	20861006	SNAP29	0	+	0
chr22	20857417	20861417	PI4KA	0	-	0
chr22	20915406	20919406	CRKL	0	+	1
chr22	20980268	20984268	LZTR1	0	+	0
chr22	21547446	21551446	UBE2L3	0	+	0
chr22	21865680	21869680	MAPK1	0	-	1
chr22	23177703	23181703	BCR	0	+	0
chr22	23784930	23788930	SMARCB1	0	+	0
chr22	24415878	24419878	ADORA2A	0	+	0
chr22	24492106	24496106	UPB1	0	+	0
chr22	24592810	24596810	GGT1	0	+	0
chr22	27799756	27803756	MN1	0	-	0
chr22	28740422	28744422	CHEK2	0	-	1
chr22	29601552	29605552	NF2	0	+	1
chr22	30966774	30970774	MORC2	0	-	0
chr22	31397603	31401603	DRG1	0	+	2
chr22	31751866	31755866	DEPDC5	0	+	0
chr22	33920841	33924841	LARGE1	0	-	0
chr22	36479640	36483640	TXN2	0	-	0
chr22	36701752	36705752	CACNG2	0	-	0
chr22	36774256	36778256	IFT27	0	-	0
chr22	37985422	37989422	SOX10	0	-	0
chr22	38212778	38216778	PLA2G6	0	-	1
chr22	38654635	38658635	CBY1	0	+	2
chr22	38703741	38707741	GTPBP1	0	+	0
chr22	39242982	39246982	PDGFB	0	-	1
chr22	39568752	39572752	CACNA1I	0	+	0
chr22	40042816	40046816	TNRC6B	0	+	0
chr22	40344460	40348460	ADSL	0	+	0
chr22	40368590	40372590	SGSM3	0	+	0
chr22	40855076	40859076	XPNPEP3	0	+	0
chr22	41090509	41094509	EP300	0	+	0
chr22	41445829	41449829	ACO2	0	+	0
chr22	42068842	42072842	NAGA	0	-	0
chr22	42088884	42092884	NDUFA6	0	-	1
chr22	42341616	42345616	TCF20	0	-	1
chr22	42718870	42722870	CYB5R3	0	-	0
chr22	45500237	45504237	FBLN1	0	+	3
chr22	45669797	45673797	ATXN10	0	+	0
chr22	49916438	49920438	ALG12	0	-	1
chr22	50083426	50087426	MLC1	0	-	0
chr22	50243023	50247023	TUBGCP6	0	-	0
chr22	50524461	50528461	SCO2	0	-	0
chr22	50599455	50603455	CHKB	0	-	0
chr22	50626173	50630173	ARSA	0	-	0
chr22	50672407	50676407	SHANK3	0	+	0
chr3	3124932	3128932	TRNT1	0	+	0
chr3	3177727	3181727	CRBN	0	-	0
chr3	4465273	4469273	SUMF1	0	-	3
chr3	4491344	4495344	ITPR1	0	+	0
chr3	6768000	6772000	GRM7	0	+	1
chr3	8731801	8735801	CAV3	0	+	0
chr3	9395614	9399614	SETD5	0	+	0
chr3	9729728	9733728	BRPF1	0	+	0
chr3	9915073	9919073	IL17RC	0	+	1
chr3	9931792	9935792	CRELD1	0	+	0
chr3	10990185	10994185	SLC6A1	0	+	0
chr3	11270308	11274308	ATG7	0	+	0
chr3	12482420	12486420	TSEN2	0	+	1
chr3	12662201	12666201	RAF1	0	-	2
chr3	13281281	13285281	IQSEC1	0	-	1
chr3	14176621	14180621	XPC	0	-	0
chr3	15097163	15101163	RBSN	0	-	0
chr3	15599340	15603340	BTD	0	+	0
chr3	18443621	18447621	SATB1	0	-	0
chr3	25788039	25792039	NGLY1	0	-	1
chr3	30604477	30608477	TGFBR2	0	+	0
chr3	31530637	31534637	STT3B	0	+	1
chr3	32815996	32819996	TRIM71	0	+	0
chr3	33095202	33099202	GLB1	0	-	3
chr3	33796570	33800570	PDCD6IP	0	+	2
chr3	36991225	36995225	MLH1	0	+	0
chr3	38647743	38651743	SCN5A	0	-	0
chr3	38814286	38818286	SCN10A	0	-	2
chr3	39050157	39054157	SCN11A	0	-	2
chr3	41192740	41196740	CTNNB1	0	+	0
chr3	42011623	42015623	TRAK1	0	+	2
chr3	43104085	43108085	POMGNT2	0	-	4
chr3	43689594	43693594	ANO10	0	-	0
chr3	44759720	44763720	KIF15	0	+	0
chr3	45386560	45390560	LARS2	0	+	1
chr3	45914042	45918042	LZTFL1	0	-	0
chr3	46206313	46210313	CCR1	0	-	0
chr3	46572533	46576533	CRIPTO	0	+	1
chr3	46875720	46879720	PTH1R	0	+	0
chr3	47162113	47166113	SETD2	0	-	0
chr3	47379010	47383010	PTPN23	0	+	1
chr3	47800908	47804908	DHX30	0	+	0
chr3	48463810	48467810	TREX1	0	+	0
chr3	48896904	48900904	SLC25A20	0	-	0
chr3	48987888	48991888	P4HTM	0	+	0
chr3	49018458	49022458	NDUFAF3	0	+	0
chr3	49020293	49024293	DALRD3	0	-	0
chr3	49103130	49107130	QARS1	0	-	0
chr3	49420685	49424685	AMT	0	-	0
chr3	49466712	49470712	DAG1	0	+	0
chr3	49721973	49725973	GMPPB	0	-	0
chr3	50203245	50207245	SLC38A3	0	+	0
chr3	50348826	50352826	NPRL2	0	-	0
chr3	50502244	50506244	CACNA2D2	0	-	0
chr3	51981339	51985339	ACY1	0	+	0
chr3	52285088	52289088	GLYCTK	0	+	0
chr3	52408008	52412008	BAP1	0	-	0
chr3	53128453	53132453	RFT1	0	-	0
chr3	53326962	53330962	CACNA1D	0	+	0
chr3	57168306	57172306	IL17RD	0	-	2
chr3	57225606	57229606	HESX1	0	-	0
chr3	58212697	58216697	DNASE1L3	0	-	1
chr3	58330879	58334879	PXK	0	+	0
chr3	58431857	58435857	PDHB	0	-	2
chr3	69011684	69015684	EOGT	0	-	0
chr3	71581978	71585978	FOXP1	0	-	0
chr3	71783206	71787206	PROK2	0	-	0
chr3	72859914	72863914	SHQ1	0	-	1
chr3	79765998	79769998	ROBO1	0	-	0
chr3	87225270	87229270	CHMP2B	0	+	0
chr3	87274584	87278584	POU1F1	0	-	1
chr3	93978003	93982003	PROS1	0	-	2
chr3	93978138	93982138	ARL13B	0	+	2
chr3	94060979	94064979	NSUN3	0	+	1
chr3	97762520	97766520	ARL6	0	+	0
chr3	98591648	98595648	CPOX	0	-	0
chr3	100258991	100262991	TBC1D23	0	+	1
chr3	111290718	111294718	CD96	0	+	3
chr3	113694646	113698646	USF3	0	-	0
chr3	113744769	113748769	ATP6V1A	0	+	0
chr3	115145292	115149292	ZBTB20	0	-	0
chr3	119292382	119296382	ARHGAP31	0	+	0
chr3	119496546	119500546	TIMMDC1	0	+	1
chr3	121833079	121837079	IQCB1	0	-	0
chr3	122181667	122185667	CASR	0	+	1
chr3	126980692	126984692	PLXNA1	0	+	2
chr3	128151480	128155480	EEFSEC	0	+	3
chr3	129058778	129062778	GP9	0	+	0
chr3	132652445	132656445	UBA5	0	+	2
chr3	136195241	136199241	MSL2	0	-	2
chr3	136248339	136252339	PCCB	0	+	1
chr3	136750403	136754403	STAG1	0	-	0
chr3	138172949	138176949	DBR1	0	-	5
chr3	139003805	139007805	MRPS22	0	+	2
chr3	139387736	139391736	COPB2	0	-	0
chr3	140939829	140943829	SLC25A36	0	+	2
chr3	142576733	142580733	ATR	0	-	1
chr3	149810769	149814769	RNF13	0	+	1
chr3	151083285	151087285	MED12L	0	+	1
chr3	155743071	155747071	PLCH1	0	-	0
chr3	155852456	155856456	SLC33A1	0	-	0
chr3	158103854	158107854	RSRC1	0	+	0
chr3	158642526	158646526	GFM1	0	+	0
chr3	159986834	159990834	IL12A	0	+	1
chr3	167732939	167736939	PDCD10	0	-	0
chr3	167733242	167737242	SERPINI1	0	+	0
chr3	177226000	177230000	TBL1XR1	0	-	0
chr3	179146113	179150113	PIK3CA	0	+	0
chr3	180987774	180991774	DNAJC19	0	-	0
chr3	181709924	181713924	SOX2	0	+	0
chr3	183114075	183118075	MCCC1	0	-	0
chr3	183695796	183699796	YEATS2	0	+	0
chr3	184172688	184176688	AP2M1	0	+	0
chr3	184247548	184251548	ALG3	0	-	1
chr3	184359650	184363650	CLCN2	0	-	0
chr3	184379968	184383968	THPO	0	-	0
chr3	185936103	185940103	TRA2B	0	-	1
chr3	186611059	186615059	AHSG	0	+	1
chr3	186781204	186785204	EIF4A2	0	+	0
chr3	186805058	186809058	RFC4	0	-	2
chr3	190320540	190324540	CLDN16	0	+	0
chr3	192765764	192769764	FGF12	0	-	1
chr3	193591143	193595143	OPA1	0	+	1
chr3	196285957	196289957	PCYT1A	0	-	0
chr3	196637693	196641693	NRROS	0	+	0
chr3	196710250	196714250	CEP19	0	-	2
chr3	196737856	196741856	PAK2	0	+	1
chr3	197747727	197751727	RUBCN	0	-	0
chr4	497209	501209	PIGG	0	+	1
chr4	824129	828129	CPLX1	0	-	0
chr4	1007935	1011935	FGFRL1	0	+	2
chr4	1248333	1252333	CTBP1	0	-	0
chr4	1791292	1795292	FGFR3	0	+	0
chr4	1854156	1858156	LETM1	0	-	0
chr4	1869392	1873392	NSD2	0	+	1
chr4	2039903	2043903	NELFA	0	-	0
chr4	2057326	2061326	NAT8L	0	+	0
chr4	3039362	3043362	HTT	0	+	0
chr4	6267848	6271848	WFS1	0	+	2
chr4	6573188	6577188	MAN2B2	0	+	0
chr4	15467864	15471864	CC2D2A	0	+	1
chr4	17510206	17514206	QDPR	0	-	2
chr4	25158550	25162550	SEPSECS	0	-	0
chr4	26161454	26165454	RBPJ	0	+	0
chr4	39457003	39461003	LIAS	0	+	0
chr4	39526311	39530311	UGDH	0	-	0
chr4	41746725	41750725	PHOX2B	0	-	0
chr4	44676419	44680419	GUF1	0	+	0
chr4	46473230	46477230	GABRA2	0	-	0
chr4	46991722	46995722	GABRB1	0	+	0
chr4	48778322	48782322	FRYL	0	-	0
chr4	55344212	55348212	SRD5A3	0	+	1
chr4	55393956	55397956	TMEM165	0	+	0
chr4	72567221	72571221	ADAMTS3	0	-	0
chr4	73256798	73260798	ANKRD17	0	-	0
chr4	76232536	76236536	SCARB2	0	-	0
chr4	78055322	78059322	FRAS1	0	+	0
chr4	80181878	80185878	PRDM8	0	+	1
chr4	82899166	82903166	SEC31A	0	-	1
chr4	83282914	83286914	COQ2	0	-	0
chr4	86592625	86596625	MAPK10	0	-	0
chr4	87648279	87652279	DMP1	0	+	2
chr4	87973666	87977666	SPP1	0	+	0
chr4	88521776	88525776	PIGY	0	-	1
chr4	98259383	98263383	RAP1GDS1	0	+	0
chr4	99562039	99566039	TRMT10A	0	-	0
chr4	101346278	101350278	PPP3CA	0	-	0
chr4	101409285	101413285	BANK1	0	+	2
chr4	102429258	102433258	SLC39A8	0	-	1
chr4	102758994	102762994	MANBA	0	-	0
chr4	102866973	102870973	CISD2	0	+	0
chr4	103196445	103200445	CENPE	0	-	0
chr4	103717985	103721985	TACR3	0	-	0
chr4	105472067	105476067	PPA2	0	-	0
chr4	106313543	106317543	AIMP1	0	+	2
chr4	106314683	106318683	TBCK	0	-	0
chr4	107987713	107991713	HADH	0	+	0
chr4	109910882	109914882	EGF	0	+	0
chr4	112635076	112639076	LARP7	0	+	0
chr4	112816031	112820031	ANK2	0	+	0
chr4	121071021	121075021	NDNF	0	-	0
chr4	121799317	121803317	EXOSC9	0	+	0
chr4	121868487	121872487	BBS7	0	-	2
chr4	122150330	122154330	BLTP1	0	+	1
chr4	122730701	122734701	BBS12	0	+	0
chr4	122921069	122925069	AFG2A	0	+	2
chr4	125312917	125316917	FAT4	0	+	0
chr4	127878892	127882892	PLK4	0	+	3
chr4	127964034	127968034	MFSD8	0	-	1
chr4	129091600	129095600	SCLT1	0	-	0
chr4	139299445	139303445	NAA15	0	+	0
chr4	145597041	145601041	MMAA	0	+	3
chr4	152534092	152538092	FBXW7	0	-	0
chr4	154624944	154628944	LRAT	0	+	0
chr4	155664725	155668725	GUCY1A1	0	+	0
chr4	157074124	157078124	GLRB	0	+	1
chr4	157202181	157206181	GRIA2	0	+	1
chr4	159101012	159105012	RAPGEF2	0	+	0
chr4	169610632	169614632	CLCN3	0	+	1
chr4	169610632	169614632	NEK1	0	-	1
chr4	177440437	177444437	AGA	0	-	0
chr4	183657266	183661266	TRAPPC11	0	+	0
chr4	185141265	185145265	SLC25A4	0	+	0
chr4	185423979	185427979	UFSP2	0	-	1
chr4	186066910	186070910	TLR3	0	+	0
chr4	189938854	189942854	FRG1	0	+	1
chr4	190171773	190175773	DUX4	0	+	0
chr5	216302	220302	SDHA	0	+	0
chr5	890883	894883	TRIP13	0	+	0
chr5	1199594	1203594	SLC6A19	0	+	0
chr5	1293068	1297068	TERT	0	-	0
chr5	1799406	1803406	NDUFS6	0	+	1
chr5	6631291	6635291	NSUN2	0	-	0
chr5	7849185	7853185	MTRR	0	+	1
chr5	10351694	10355694	MARCHF6	0	+	0
chr5	11902446	11906446	CTNND2	0	-	0
chr5	14141341	14145341	TRIO	0	+	1
chr5	14869778	14873778	ANKH	0	-	0
chr5	33438695	33442695	TARS1	0	+	0
chr5	34006104	34010104	AMACR	0	-	1
chr5	36149887	36153887	LMBRD2	0	-	0
chr5	36240279	36244279	NADK2	0	-	0
chr5	36594587	36598587	SLC1A3	0	+	0
chr5	36874768	36878768	NIPBL	0	+	0
chr5	37247376	37251376	CPLANE1	0	-	1
chr5	37838041	37842041	GDNF	0	-	0
chr5	38606354	38610354	LIFR	0	-	0
chr5	43600691	43604691	NNT	0	+	0
chr5	44387706	44391706	FGF10	0	-	0
chr5	45694498	45698498	HCN1	0	-	0
chr5	53108063	53112063	MOCS2	0	-	3
chr5	53558632	53562632	NDUFS4	0	+	1
chr5	60520120	60524120	PDE4D	0	-	0
chr5	60943073	60947073	ERCC8	0	-	1
chr5	60943176	60947176	NDUFAF2	0	+	1
chr5	61330257	61334257	ZSWIM6	0	+	0
chr5	62304161	62308161	KIF2A	0	+	0
chr5	69490291	69494291	OCLN	0	+	1
chr5	71577530	71581530	MCCC2	0	+	4
chr5	72105233	72109233	MAP1B	0	+	0
chr5	74638022	74642022	HEXB	0	+	0
chr5	74765147	74769147	GFM2	0	-	1
chr5	75510138	75514138	CERT1	0	-	0
chr5	78984087	78988087	ARSB	0	-	2
chr5	80652983	80656983	DHFR	0	-	1
chr5	88902257	88906257	MEF2C	0	-	0
chr5	90527343	90531343	ADGRV1	0	+	0
chr5	93581221	93585221	NR2F1	0	+	0
chr5	96432143	96436143	PCSK1	0	-	0
chr5	96806100	96810100	ERAP1	0	-	0
chr5	98927007	98931007	CHD1	0	-	0
chr5	110736135	110740135	SLC25A46	0	+	3
chr5	114053925	114057925	KCNN2	0	+	1
chr5	119450464	119454464	HSD17B4	0	+	0
chr5	123421592	123425592	CEP120	0	-	2
chr5	126593362	126597362	ALDH7A1	0	-	0
chr5	126774622	126778622	LMNB1	0	+	0
chr5	127288795	127292795	MEGF10	0	+	1
chr5	132367709	132371709	SLC22A5	0	+	0
chr5	134224073	134228073	PPP2CA	0	-	0
chr5	134736494	134740494	CAMLG	0	+	0
chr5	135533964	135537964	NEUROG1	0	-	0
chr5	138350684	138354684	KDM3B	0	+	0
chr5	140105776	140109776	PURA	0	+	0
chr5	140645771	140649771	NDUFA2	0	-	1
chr5	141482996	141486996	PCDHGC4	0	+	0
chr5	141617055	141621055	DIAPH1	0	-	0
chr5	141967741	141971741	PCDH12	0	-	2
chr5	142324455	142328455	SPRY4	0	-	0
chr5	144168714	144172714	YIPF5	0	-	1
chr5	146180696	146184696	LARS1	0	-	0
chr5	148023682	148027682	SPINK5	0	+	2
chr5	150111372	150115372	CSF1R	0	-	0
chr5	150153872	150157872	PDGFRB	0	-	0
chr5	150288093	150292093	CAMK2A	0	-	0
chr5	150483817	150487817	NDST1	0	+	0
chr5	151091577	151095577	TNIP1	0	-	0
chr5	151210149	151214149	GM2A	0	+	2
chr5	151922851	151926851	GLRA1	0	-	0
chr5	153487614	153491614	GRIA1	0	+	0
chr5	157264078	157268078	CYFIP2	0	+	0
chr5	157741711	157745711	LSM11	0	+	0
chr5	159328863	159332863	IL12B	0	-	1
chr5	161547044	161551044	GABRB2	0	-	1
chr5	161845062	161849062	GABRA1	0	+	0
chr5	161998056	162002056	GABRG2	0	+	0
chr5	168484450	168488450	RARS1	0	+	2
chr5	174722581	174726581	MSX2	0	+	0
chr5	177129829	177133829	NSD1	0	+	0
chr5	177994242	177998242	PROP1	0	-	0
chr5	179632784	179636784	HNRNPH1	0	-	0
chr5	179804397	179808397	SQSTM1	0	+	0
chr6	389738	393738	IRF4	0	+	0
chr6	691139	695139	EXOC2	0	-	0
chr6	3155544	3159544	TUBB2A	0	-	0
chr6	3229730	3233730	TUBB2B	0	-	1
chr6	5259043	5263043	FARS2	0	+	0
chr6	7105596	7109596	RREB1	0	+	0
chr6	10417659	10421659	TFAP2A	0	-	0
chr6	10880041	10884041	GCM2	0	-	0
chr6	12714311	12718311	PHACTR1	0	+	0
chr6	15244068	15248068	JARID2	0	+	0
chr6	18120677	18124677	NHLRC1	0	-	0
chr6	21591750	21595750	SOX4	0	+	0
chr6	24492866	24496866	ALDH5A1	0	+	0
chr6	24664930	24668930	TDP2	0	-	0
chr6	26101932	26105932	H4C3	0	+	0
chr6	26202609	26206609	H4C5	0	+	1
chr6	29631976	29635976	GABBR1	0	-	0
chr6	29679155	29683155	ZFP57	0	-	1
chr6	30671006	30675006	DHX16	0	-	0
chr6	30912204	30916204	VARS2	0	+	0
chr6	31365067	31369067	HLA-B	0	-	4
chr6	31663226	31667226	CSNK2B	0	+	0
chr6	31701356	31705356	ABHD16A	0	-	3
chr6	31793752	31797752	VARS1	0	-	0
chr6	31860905	31864905	NEU1	0	-	0
chr6	31980056	31984056	C4A	0	+	0
chr6	32012794	32016794	C4B	0	+	0
chr6	32587848	32591848	HLA-DRB1	0	-	0
chr6	32626178	32630178	HLA-DQA1	0	+	3
chr6	32666383	32670383	HLA-DQB1	0	-	1
chr6	32842135	32846135	PSMB9	0	+	0
chr6	32842679	32846679	PSMB8	0	-	0
chr6	33073935	33077935	HLA-DPB1	0	+	2
chr6	33078775	33082775	HLA-DPA1	0	-	0
chr6	33417660	33421660	SYNGAP1	0	+	0
chr6	33618364	33622364	ITPR3	0	+	0
chr6	33709727	33713727	UQCC2	0	-	2
chr6	35510896	35514896	TULP1	0	-	0
chr6	36872803	36876803	PPIL1	0	-	1
chr6	39932551	39936551	MOCS1	0	-	0
chr6	41161186	41165186	TREM2	0	-	1
chr6	42927479	42931479	CNPY3	0	+	0
chr6	42977181	42981181	PEX6	0	-	0
chr6	42982552	42986552	PPP2R5D	0	+	1
chr6	43627264	43631264	GTPBP2	0	-	0
chr6	44124913	44128913	TMEM63B	0	+	0
chr6	49461253	49465253	MMUT	0	-	1
chr6	52243689	52247689	IL17F	0	-	0
chr6	52360122	52364122	EFHC1	0	+	0
chr6	53059824	53063824	CILK1	0	-	1
chr6	69865236	69869236	LMBRD1	0	-	0
chr6	72619791	72623791	KCNQ5	0	+	0
chr6	73459577	73463577	MTO1	0	+	0
chr6	73651992	73655992	SLC17A5	0	-	3
chr6	75491800	75495800	FILIP1	0	-	0
chr6	79076287	79080287	PHIP	0	-	0
chr6	79535458	79539458	LCA5	0	-	0
chr6	79945553	79949553	ELOVL4	0	-	0
chr6	80104646	80108646	BCKDHB	0	+	1
chr6	83191936	83195936	PGM3	0	-	0
chr6	85592156	85596156	SNX14	0	-	1
chr6	87149802	87153802	ZNF292	0	+	0
chr6	87468622	87472622	SLC35A1	0	+	0
chr6	87588028	87592028	RARS2	0	-	0
chr6	89410273	89414273	RRAGD	0	-	0
chr6	96895891	96899891	NDUFAF4	0	-	0
chr6	98946006	98950006	FBXL4	0	-	1
chr6	99519728	99523728	USP45	0	-	1
chr6	99604773	99608773	PRDM13	0	+	0
chr6	100462921	100466921	SIM1	0	-	0
chr6	100879372	100883372	ASCC3	0	-	0
chr6	100960700	100964700	GRIK2	0	+	0
chr6	104857919	104861919	HACE1	0	-	1
chr6	106627498	106631498	RTN4IP1	0	-	0
chr6	107457564	107461564	PDSS2	0	-	1
chr6	108163854	108167854	OSTM1	0	-	0
chr6	109463968	109467968	MICAL1	0	-	0
chr6	109688608	109692608	FIG4	0	+	0
chr6	110178004	110182004	WASF1	0	-	0
chr6	110178140	110182140	CDC40	0	+	0
chr6	110813958	110817958	CDK19	0	-	0
chr6	111604906	111608906	TRAF3IP2	0	-	0
chr6	117673468	117677468	NUS1	0	+	0
chr6	118708075	118712075	CEP85L	0	-	2
chr6	121332745	121336745	TBC1D32	0	-	1
chr6	121433594	121437594	GJA1	0	+	0
chr6	123635189	123639189	TRDN	0	-	0
chr6	128881137	128885137	LAMA2	0	+	0
chr6	131468831	131472831	ARG1	0	+	1
chr6	131806015	131810015	ENPP1	0	+	0
chr6	135496434	135500434	AHI1	0	-	1
chr6	136820563	136824563	PEX7	0	+	0
chr6	137217449	137221449	IFNGR1	0	-	0
chr6	137865213	137869213	TNFAIP3	0	+	0
chr6	138105419	138109419	PERP	0	-	0
chr6	142954698	142958698	HIVEP2	0	-	2
chr6	143448804	143452804	PEX3	0	+	0
chr6	144062599	144066599	PLAGL1	0	-	0
chr6	144148486	144152486	STX11	0	+	2
chr6	145734023	145738023	EPM2A	0	-	1
chr6	146025645	146029645	GRM1	0	+	0
chr6	151450158	151454158	RMND1	0	-	0
chr6	156774019	156778019	ARID1B	0	+	0
chr6	158166280	158170280	SERAC1	0	-	1
chr6	158166349	158170349	GTF2H5	0	+	1
chr6	159787703	159791703	TCP1	0	-	0
chr6	165986117	165990117	PDE10A	0	-	0
chr6	166381013	166385013	MPC1	0	-	1
chr6	166955191	166959191	RNASET2	0	-	0
chr6	169749621	169753621	ERMARD	0	+	0
chr6	170304565	170308565	DLL1	0	-	0
chr6	170552301	170556301	TBP	0	+	0
chr7	725650	729650	PRKAR1B	0	-	0
chr7	874553	878553	GET4	0	+	1
chr7	1502389	1506389	INTS1	0	-	2
chr7	1663744	1667744	ELFN1	0	+	0
chr7	2240205	2244205	MRM2	0	-	0
chr7	2553694	2557694	BRAT1	0	-	0
chr7	5561902	5565902	ACTB	0	-	1
chr7	6007130	6011130	PMS2	0	-	3
chr7	6007254	6011254	AIMP2	0	+	3
chr7	6372526	6376526	RAC1	0	+	0
chr7	12209269	12213269	TMEM106B	0	+	3
chr7	16500504	16504504	CRPPA	0	-	4
chr7	19115636	19119636	TWIST1	0	-	0
chr7	23012130	23016130	HYCC1	0	-	0
chr7	27094000	27098000	HOXA1	0	-	0
chr7	28178795	28182795	JAZF1	0	-	0
chr7	33107556	33111556	BBS9	0	+	0
chr7	38930394	38934394	VPS41	0	-	0
chr7	39621564	39625564	RALA	0	+	0
chr7	39948120	39952120	CDK13	0	+	0
chr7	40132622	40136622	MPLKIP	0	-	0
chr7	42262100	42266100	GLI3	0	-	2
chr7	44196170	44200170	GCK	0	-	1
chr7	44332577	44336577	CAMK2B	0	-	2
chr7	44604571	44608571	OGDH	0	+	2
chr7	44997474	45001474	CCM2	0	+	1
chr7	50563405	50567405	DDC	0	-	3
chr7	56049604	56053604	PSPH	0	-	2
chr7	66073799	66077799	ASL	0	+	0
chr7	66626880	66630880	KCTD7	0	+	1
chr7	69596295	69600295	AUTS2	0	+	0
chr7	76046050	76050050	MDH2	0	+	0
chr7	76356991	76360991	YWHAG	0	-	0
chr7	79766027	79770027	GNAI1	0	+	2
chr7	82441956	82445956	CACNA2D1	0	-	0
chr7	83160930	83164930	PCLO	0	-	0
chr7	84490724	84494724	SEMA3A	0	-	0
chr7	87932142	87936142	ADAM22	0	+	1
chr7	91938839	91942839	AKAP9	0	+	0
chr7	92244166	92248166	KRIT1	0	-	0
chr7	92526520	92530520	PEX1	0	-	1
chr7	92834573	92838573	CDK6	0	-	0
chr7	93116023	93120023	SAMD9	0	-	2
chr7	93230339	93234339	VPS50	0	+	0
chr7	94392894	94396894	COL1A2	0	+	0
chr7	96320147	96324147	SLC25A13	0	-	0
chr7	97870542	97874542	ASNS	0	-	0
chr7	98875932	98879932	TRRAP	0	+	0
chr7	100098857	100102857	AP4M1	0	+	0
chr7	100654448	100658448	ACTL6B	0	-	0
chr7	100671566	100675566	GNB2	0	+	1
chr7	103295406	103299406	PMPCB	0	+	0
chr7	103987658	103991658	RELN	0	-	0
chr7	104938942	104942942	KMT2E	0	+	0
chr7	107562261	107566261	COG5	0	-	0
chr7	107889161	107893161	DLD	0	+	1
chr7	108001213	108005213	LAMB1	0	-	0
chr7	108567666	108571666	PNPLA8	0	-	0
chr7	122142308	122146308	AASS	0	-	0
chr7	122308691	122312691	FEZF1	0	-	0
chr7	128407986	128411986	IMPDH1	0	-	0
chr7	128935456	128939456	IRF5	0	+	0
chr7	129186632	129190632	SMO	0	+	0
chr7	130440433	130444433	CEP41	0	-	1
chr7	131556217	131560217	PODXL	0	-	0
chr7	139131743	139135743	IFT56	0	+	0
